tweet_id,arg_id,message
1797,1797-0,1
1797,1797-1,0
1798,1798-0,0
1799,1799-0,0
1799,1799-1,0
1799,1799-2,0
1800,1800-0,0
1800,1800-1,0
1801,1801-0,0
1801,1801-1,0
1801,1801-2,0
1801,1801-3,0
1801,1801-4,0
1801,1801-5,0
1801,1801-6,0
1801,1801-7,0
1802,1802-0,1
1802,1802-1,0
1803,1803-0,0
1803,1803-1,1
1803,1803-2,0
1804,1804-0,0
1805,1805-0,0
1805,1805-1,1
1805,1805-2,0
1806,1806-0,0
1806,1806-1,0
1806,1806-2,0
1806,1806-3,0
1806,1806-4,0
1807,1807-0,0
1807,1807-1,0
1808,1808-0,0
1808,1808-1,0
1809,1809-0,0
1809,1809-1,0
1809,1809-2,0
1809,1809-3,1
1809,1809-4,0
1810,1810-0,0
1810,1810-1,0
1811,1811-0,0
1811,1811-1,0
1812,1812-0,1
1812,1812-1,0
1813,1813-0,0
1814,1814-0,0
1814,1814-1,0
1815,1815-0,1
1815,1815-1,0
1816,1816-0,0
1816,1816-1,0
1817,1817-0,0
1817,1817-1,1
1818,1818-0,0
1818,1818-1,0
1819,1819-0,1
1819,1819-1,0
1819,1819-2,0
1820,1820-0,1
1820,1820-1,0
1821,1821-0,0
1821,1821-1,0
1822,1822-0,0
1822,1822-1,0
1822,1822-2,1
1823,1823-0,1
1823,1823-1,0
1823,1823-2,0
1823,1823-3,0
1824,1824-0,0
1824,1824-1,0
1825,1825-0,0
1826,1826-0,0
1826,1826-1,0
1826,1826-2,1
1826,1826-3,0
1826,1826-4,0
1827,1827-0,1
1827,1827-1,0
1828,1828-0,0
1829,1829-0,0
1829,1829-1,0
1829,1829-2,0
1830,1830-0,0
1830,1830-1,1
1830,1830-2,0
1830,1830-3,0
1830,1830-4,0
1831,1831-0,1
1832,1832-0,0
1833,1833-0,1
1833,1833-1,0
1834,1834-0,0
1834,1834-1,1
1834,1834-2,0
1834,1834-3,0
1835,1835-0,0
1835,1835-1,1
1835,1835-2,0
1835,1835-3,0
1835,1835-4,0
1836,1836-0,1
1836,1836-1,0
1837,1837-0,0
1838,1838-0,0
1838,1838-1,0
1838,1838-2,0
1838,1838-3,0
1838,1838-4,0
1839,1839-0,0
1839,1839-1,1
1839,1839-2,0
1840,1840-0,0
1840,1840-1,1
1840,1840-2,0
1841,1841-0,0
1841,1841-1,0
1842,1842-0,0
1842,1842-1,1
1842,1842-2,0
1842,1842-3,0
1843,1843-0,1
1843,1843-1,0
1843,1843-2,0
1843,1843-3,0
1844,1844-0,1
1844,1844-1,0
1845,1845-0,1
1845,1845-1,0
1845,1845-2,0
1845,1845-3,0
1845,1845-4,0
1845,1845-5,0
1846,1846-0,0
1846,1846-1,0
1846,1846-2,1
1846,1846-3,0
1846,1846-4,0
1846,1846-5,0
1847,1847-0,1
1847,1847-1,0
1847,1847-2,0
1847,1847-3,0
1847,1847-4,0
1848,1848-0,0
1848,1848-1,0
1848,1848-2,0
1849,1849-0,1
1849,1849-1,0
1849,1849-2,0
1849,1849-3,0
1850,1850-0,1
1850,1850-1,0
1850,1850-2,0
1851,1851-0,0
1852,1852-0,0
1852,1852-1,0
1852,1852-2,0
1852,1852-3,0
1852,1852-4,0
1852,1852-5,0
1852,1852-6,0
1852,1852-7,0
1852,1852-8,0
1852,1852-9,0
1852,1852-10,1
1852,1852-11,0
1852,1852-12,0
1853,1853-0,0
1853,1853-1,0
1854,1854-0,0
1854,1854-1,1
1855,1855-0,0
1855,1855-1,1
1855,1855-2,0
1855,1855-3,0
1856,1856-0,0
1856,1856-1,0
1856,1856-2,0
1856,1856-3,0
1856,1856-4,0
1856,1856-5,1
1856,1856-6,0
1856,1856-7,0
1856,1856-8,0
1856,1856-9,0
1856,1856-10,0
1857,1857-0,0
1858,1858-0,0
1858,1858-1,0
1858,1858-2,0
1858,1858-3,1
1858,1858-4,0
1859,1859-0,0
1860,1860-0,0
1860,1860-1,0
1861,1861-0,0
1862,1862-0,0
1862,1862-1,0
1862,1862-2,0
1862,1862-3,0
1862,1862-4,0
1862,1862-5,1
1862,1862-6,0
1862,1862-7,0
1863,1863-0,0
1864,1864-0,0
1864,1864-1,1
1864,1864-2,0
1864,1864-3,0
1864,1864-4,0
1864,1864-5,0
1864,1864-6,0
1864,1864-7,0
1865,1865-0,0
1865,1865-1,0
1865,1865-2,0
1865,1865-3,0
1865,1865-4,0
1865,1865-5,0
1865,1865-6,0
1866,1866-0,0
1866,1866-1,1
1866,1866-2,0
1867,1867-0,0
1867,1867-1,0
1867,1867-2,0
1867,1867-3,0
1867,1867-4,1
1867,1867-5,0
1867,1867-6,0
1867,1867-7,0
1867,1867-8,0
1867,1867-9,0
1868,1868-0,0
1868,1868-1,0
1868,1868-2,0
1868,1868-3,0
1868,1868-4,1
1869,1869-0,0
1869,1869-1,0
1870,1870-0,0
1870,1870-1,0
1870,1870-2,0
1870,1870-3,0
1871,1871-0,1
1871,1871-1,0
1872,1872-0,0
1873,1873-0,0
1874,1874-0,0
1875,1875-0,0
1876,1876-0,0
1876,1876-1,0
1876,1876-2,0
1876,1876-3,1
1877,1877-0,0
1877,1877-1,0
1878,1878-0,1
1878,1878-1,0
1878,1878-2,0
1878,1878-3,0
1879,1879-0,0
1879,1879-1,0
1880,1880-0,0
1880,1880-1,0
1881,1881-0,1
1881,1881-1,0
1881,1881-2,0
1881,1881-3,0
1881,1881-4,0
1881,1881-5,0
1881,1881-6,0
1881,1881-7,0
1881,1881-8,0
1881,1881-9,0
1882,1882-0,0
1883,1883-0,0
1883,1883-1,0
1884,1884-0,0
1884,1884-1,1
1884,1884-2,0
1885,1885-0,0
1886,1886-0,0
1886,1886-1,0
1887,1887-0,0
1887,1887-1,0
1888,1888-0,0
1889,1889-0,1
1889,1889-1,0
1889,1889-2,0
1890,1890-0,1
1891,1891-0,0
1891,1891-1,0
1892,1892-0,0
1892,1892-1,0
1893,1893-0,0
1893,1893-1,0
1893,1893-2,0
1894,1894-0,0
1894,1894-1,0
1895,1895-0,1
1895,1895-1,0
1896,1896-0,0
1896,1896-1,0
1896,1896-2,1
1896,1896-3,0
1896,1896-4,0
1896,1896-5,0
1897,1897-0,0
1897,1897-1,1
1897,1897-2,0
1898,1898-0,0
1898,1898-1,0
1899,1899-0,0
1899,1899-1,0
1899,1899-2,0
1899,1899-3,0
1899,1899-4,1
1899,1899-5,0
1899,1899-6,0
1900,1900-0,0
1900,1900-1,1
1900,1900-2,0
1901,1901-0,1
1901,1901-1,0
1901,1901-2,0
1901,1901-3,0
1901,1901-4,0
1902,1902-0,0
1903,1903-0,1
1903,1903-1,0
1904,1904-0,1
1904,1904-1,0
1904,1904-2,0
1904,1904-3,0
1904,1904-4,0
1904,1904-5,0
1905,1905-0,0
1905,1905-1,0
1906,1906-0,0
1906,1906-1,0
1906,1906-2,0
1906,1906-3,0
1906,1906-4,1
1906,1906-5,0
1906,1906-6,0
1906,1906-7,0
1906,1906-8,0
1906,1906-9,0
1906,1906-10,0
1907,1907-0,1
1907,1907-1,0
1907,1907-2,0
1907,1907-3,0
1908,1908-0,0
1908,1908-1,0
1908,1908-2,1
1909,1909-0,0
1910,1910-0,0
1910,1910-1,0
1911,1911-0,1
1911,1911-1,0
1911,1911-2,0
1912,1912-0,1
1912,1912-1,0
1913,1913-0,0
1913,1913-1,0
1914,1914-0,0
1914,1914-1,1
1914,1914-2,0
1914,1914-3,0
1914,1914-4,0
1915,1915-0,1
1916,1916-0,0
1916,1916-1,0
1916,1916-2,1
1917,1917-0,0
1917,1917-1,1
1917,1917-2,0
1918,1918-0,0
1918,1918-1,0
1918,1918-2,1
1918,1918-3,0
1919,1919-0,0
1919,1919-1,0
1919,1919-2,0
1920,1920-0,0
1920,1920-1,0
1920,1920-2,1
1920,1920-3,0
1921,1921-0,0
1921,1921-1,1
1922,1922-0,0
1922,1922-1,0
1922,1922-2,0
1923,1923-0,0
1923,1923-1,0
1923,1923-2,0
1923,1923-3,0
1923,1923-4,0
1923,1923-5,0
1923,1923-6,0
1923,1923-7,0
1923,1923-8,0
1924,1924-0,1
1924,1924-1,0
1925,1925-0,1
1926,1926-0,0
1927,1927-0,0
1927,1927-1,0
1927,1927-2,0
1927,1927-3,1
1928,1928-0,0
1928,1928-1,1
1928,1928-2,0
1928,1928-3,0
1928,1928-4,0
1929,1929-0,1
1929,1929-1,0
1930,1930-0,0
1930,1930-1,1
1930,1930-2,0
1930,1930-3,0
1931,1931-0,1
1931,1931-1,0
1931,1931-2,0
1932,1932-0,0
1932,1932-1,0
1932,1932-2,0
1933,1933-0,0
1933,1933-1,0
1933,1933-2,0
1933,1933-3,0
1934,1934-0,1
1934,1934-1,0
1934,1934-2,0
1934,1934-3,0
1935,1935-0,1
1935,1935-1,0
1936,1936-0,0
1936,1936-1,0
1937,1937-0,0
1937,1937-1,0
1937,1937-2,0
1937,1937-3,1
1938,1938-0,0
1938,1938-1,0
1938,1938-2,0
1938,1938-3,0
1938,1938-4,0
1939,1939-0,0
1939,1939-1,1
1940,1940-0,1
1940,1940-1,0
1941,1941-0,0
1941,1941-1,0
1941,1941-2,0
1941,1941-3,0
1941,1941-4,0
1942,1942-0,0
1942,1942-1,0
1942,1942-2,0
1943,1943-0,1
1943,1943-1,0
1944,1944-0,1
1944,1944-1,0
1944,1944-2,0
1944,1944-3,0
1944,1944-4,0
1944,1944-5,0
1944,1944-6,0
1944,1944-7,0
1944,1944-8,0
1944,1944-9,0
1944,1944-10,0
1945,1945-0,0
1945,1945-1,0
1946,1946-0,1
1946,1946-1,0
1947,1947-0,0
1947,1947-1,1
1947,1947-2,0
1948,1948-0,0
1948,1948-1,0
1948,1948-2,0
1948,1948-3,0
1949,1949-0,1
1949,1949-1,0
1949,1949-2,0
1950,1950-0,1
1950,1950-1,0
1951,1951-0,1
1951,1951-1,0
1952,1952-0,0
1952,1952-1,0
1952,1952-2,0
1953,1953-0,0
1953,1953-1,0
1954,1954-0,0
1955,1955-0,0
1955,1955-1,1
1955,1955-2,0
1956,1956-0,0
1956,1956-1,0
1956,1956-2,1
1956,1956-3,0
1957,1957-0,0
1957,1957-1,0
1957,1957-2,0
1957,1957-3,0
1957,1957-4,0
1957,1957-5,0
1957,1957-6,1
1957,1957-7,0
1957,1957-8,0
1958,1958-0,0
1958,1958-1,0
1958,1958-2,1
1958,1958-3,0
1958,1958-4,0
1958,1958-5,0
1958,1958-6,0
1959,1959-0,0
1959,1959-1,0
1960,1960-0,0
1961,1961-0,0
1961,1961-1,0
1961,1961-2,0
1962,1962-0,0
1963,1963-0,0
1963,1963-1,0
1963,1963-2,0
1963,1963-3,1
1963,1963-4,0
1963,1963-5,0
1963,1963-6,0
1963,1963-7,0
1963,1963-8,0
1963,1963-9,0
1963,1963-10,0
1963,1963-11,0
1963,1963-12,0
1963,1963-13,0
1964,1964-0,0
1964,1964-1,1
1964,1964-2,0
1964,1964-3,0
1965,1965-0,0
1965,1965-1,0
1965,1965-2,0
1966,1966-0,1
1966,1966-1,0
1967,1967-0,1
1967,1967-1,0
1967,1967-2,0
1967,1967-3,0
1967,1967-4,0
1967,1967-5,0
1967,1967-6,0
1967,1967-7,0
1968,1968-0,1
1968,1968-1,0
1968,1968-2,0
1968,1968-3,0
1968,1968-4,0
1968,1968-5,0
1968,1968-6,0
1969,1969-0,0
1969,1969-1,1
1969,1969-2,0
1969,1969-3,0
1970,1970-0,1
1970,1970-1,0
1971,1971-0,0
1971,1971-1,0
1971,1971-2,0
1972,1972-0,0
1972,1972-1,0
1972,1972-2,0
1972,1972-3,0
1972,1972-4,0
1972,1972-5,0
1972,1972-6,0
1972,1972-7,0
1972,1972-8,1
1972,1972-9,0
1972,1972-10,0
1973,1973-0,0
1974,1974-0,1
1974,1974-1,0
1974,1974-2,0
1974,1974-3,0
1974,1974-4,0
1974,1974-5,0
1974,1974-6,0
1974,1974-7,0
1974,1974-8,0
1975,1975-0,0
1975,1975-1,1
1975,1975-2,0
1976,1976-0,0
1976,1976-1,0
1976,1976-2,0
1976,1976-3,0
1976,1976-4,0
1977,1977-0,0
1977,1977-1,1
1977,1977-2,0
1978,1978-0,0
1978,1978-1,1
1978,1978-2,0
1979,1979-0,0
1979,1979-1,0
1979,1979-2,1
1979,1979-3,0
1979,1979-4,0
1979,1979-5,0
1979,1979-6,0
1979,1979-7,0
1979,1979-8,0
1980,1980-0,0
1980,1980-1,0
1980,1980-2,0
1980,1980-3,0
1980,1980-4,0
1980,1980-5,1
1980,1980-6,0
1981,1981-0,1
1982,1982-0,0
1982,1982-1,0
1982,1982-2,1
1982,1982-3,0
1982,1982-4,0
1982,1982-5,0
1982,1982-6,0
1983,1983-0,0
1983,1983-1,0
1984,1984-0,0
1984,1984-1,0
1984,1984-2,0
1985,1985-0,1
1985,1985-1,0
1985,1985-2,0
1986,1986-0,0
1986,1986-1,0
1986,1986-2,0
1986,1986-3,0
1986,1986-4,1
1986,1986-5,0
1986,1986-6,0
1987,1987-0,0
1988,1988-0,0
1988,1988-1,0
1988,1988-2,0
1988,1988-3,0
1988,1988-4,0
1988,1988-5,0
1989,1989-0,0
1989,1989-1,0
1989,1989-2,0
1990,1990-0,0
1990,1990-1,0
1991,1991-0,0
1991,1991-1,0
1991,1991-2,0
1991,1991-3,0
1991,1991-4,0
1991,1991-5,0
1991,1991-6,0
1991,1991-7,0
1991,1991-8,0
1992,1992-0,0
1992,1992-1,0
1992,1992-2,0
1992,1992-3,0
1992,1992-4,0
1992,1992-5,0
1992,1992-6,1
1992,1992-7,0
1992,1992-8,0
1993,1993-0,1
1994,1994-0,0
1995,1995-0,1
1995,1995-1,0
1996,1996-0,0
1996,1996-1,0
1996,1996-2,0
1996,1996-3,0
1997,1997-0,1
1997,1997-1,0
1997,1997-2,0
1997,1997-3,0
1997,1997-4,0
1997,1997-5,0
1998,1998-0,0
1998,1998-1,0
1999,1999-0,0
1999,1999-1,1
1999,1999-2,0
2000,2000-0,0
2000,2000-1,0
2000,2000-2,0
2000,2000-3,1
2001,2001-0,1
2001,2001-1,0
2001,2001-2,0
2001,2001-3,0
2001,2001-4,0
2001,2001-5,0
2001,2001-6,0
2002,2002-0,0
2002,2002-1,1
2002,2002-2,0
2002,2002-3,0
2002,2002-4,0
2002,2002-5,0
2003,2003-0,0
2003,2003-1,0
2004,2004-0,0
2005,2005-0,0
2005,2005-1,1
2006,2006-0,0
2006,2006-1,0
2007,2007-0,1
2007,2007-1,0
2008,2008-0,0
2009,2009-0,0
2010,2010-0,0
2010,2010-1,0
2010,2010-2,1
2010,2010-3,0
2010,2010-4,0
2010,2010-5,0
2010,2010-6,0
2011,2011-0,0
2011,2011-1,1
2011,2011-2,0
2011,2011-3,0
2011,2011-4,0
2011,2011-5,0
2011,2011-6,0
2012,2012-0,0
2012,2012-1,0
2012,2012-2,0
2012,2012-3,0
2013,2013-0,1
2013,2013-1,0
2013,2013-2,0
2014,2014-0,0
2014,2014-1,0
2014,2014-2,1
2014,2014-3,0
2014,2014-4,0
2015,2015-0,1
2016,2016-0,0
2017,2017-0,0
2018,2018-0,0
2018,2018-1,0
2018,2018-2,1
2019,2019-0,0
2020,2020-0,0
2020,2020-1,0
2020,2020-2,0
2020,2020-3,1
2020,2020-4,0
2021,2021-0,0
2022,2022-0,0
2022,2022-1,0
2022,2022-2,0
2022,2022-3,0
2022,2022-4,0
2022,2022-5,0
2022,2022-6,1
2022,2022-7,0
2022,2022-8,0
2022,2022-9,0
2022,2022-10,0
2023,2023-0,0
2024,2024-0,0
2024,2024-1,0
2024,2024-2,0
2024,2024-3,0
2024,2024-4,0
2025,2025-0,0
2025,2025-1,0
2026,2026-0,0
2026,2026-1,0
2026,2026-2,1
2026,2026-3,0
2026,2026-4,0
2026,2026-5,0
2026,2026-6,0
2026,2026-7,0
2027,2027-0,1
2027,2027-1,0
2028,2028-0,0
2028,2028-1,0
2028,2028-2,1
2028,2028-3,0
2029,2029-0,0
2030,2030-0,0
2030,2030-1,0
2030,2030-2,1
2031,2031-0,1
2031,2031-1,0
2031,2031-2,0
2031,2031-3,0
2032,2032-0,0
2032,2032-1,0
2033,2033-0,0
2033,2033-1,0
2034,2034-0,0
2034,2034-1,0
2034,2034-2,0
2034,2034-3,0
2035,2035-0,0
2036,2036-0,0
2037,2037-0,1
2037,2037-1,0
2037,2037-2,0
2038,2038-0,0
2038,2038-1,0
2038,2038-2,0
2038,2038-3,0
2038,2038-4,1
2038,2038-5,0
2039,2039-0,1
2040,2040-0,0
2040,2040-1,0
2040,2040-2,1
2040,2040-3,0
2040,2040-4,0
2040,2040-5,0
2040,2040-6,0
2040,2040-7,0
2041,2041-0,1
2041,2041-1,0
2041,2041-2,0
2041,2041-3,0
2041,2041-4,0
2041,2041-5,0
2041,2041-6,0
2041,2041-7,0
2041,2041-8,0
2041,2041-9,0
2042,2042-0,0
2043,2043-0,1
2043,2043-1,0
2043,2043-2,0
2043,2043-3,0
2044,2044-0,0
2044,2044-1,1
2044,2044-2,0
2044,2044-3,0
2045,2045-0,0
2045,2045-1,0
2045,2045-2,0
2045,2045-3,0
2045,2045-4,1
2045,2045-5,0
2045,2045-6,0
2046,2046-0,0
2047,2047-0,0
2047,2047-1,1
2047,2047-2,0
2047,2047-3,0
2047,2047-4,0
2047,2047-5,0
2047,2047-6,0
2047,2047-7,0
2047,2047-8,0
2048,2048-0,0
2048,2048-1,1
2049,2049-0,0
2049,2049-1,0
2049,2049-2,1
2049,2049-3,0
2050,2050-0,0
2050,2050-1,0
2050,2050-2,0
2050,2050-3,0
2050,2050-4,0
2050,2050-5,0
2050,2050-6,0
2051,2051-0,0
2051,2051-1,0
2051,2051-2,0
2051,2051-3,1
2051,2051-4,0
2052,2052-0,0
2052,2052-1,1
2052,2052-2,0
2052,2052-3,0
2052,2052-4,0
2052,2052-5,0
2052,2052-6,0
2052,2052-7,0
2053,2053-0,0
2053,2053-1,1
2053,2053-2,0
2053,2053-3,0
2053,2053-4,0
2054,2054-0,1
2054,2054-1,0
2054,2054-2,0
2054,2054-3,0
2054,2054-4,0
2055,2055-0,0
2055,2055-1,1
2055,2055-2,0
2055,2055-3,0
2055,2055-4,0
2055,2055-5,0
2055,2055-6,0
2056,2056-0,0
2056,2056-1,0
2057,2057-0,0
2057,2057-1,1
2057,2057-2,0
2057,2057-3,0
2058,2058-0,1
2058,2058-1,0
2059,2059-0,0
2060,2060-0,0
2060,2060-1,1
2060,2060-2,0
2060,2060-3,0
2060,2060-4,0
2060,2060-5,0
2060,2060-6,0
2060,2060-7,0
2061,2061-0,1
2061,2061-1,0
2061,2061-2,0
2061,2061-3,0
2061,2061-4,0
2061,2061-5,0
2062,2062-0,0
2062,2062-1,1
2062,2062-2,0
2062,2062-3,0
2062,2062-4,0
2062,2062-5,0
2062,2062-6,0
2062,2062-7,0
2062,2062-8,0
2062,2062-9,0
2063,2063-0,0
2064,2064-0,0
2064,2064-1,0
2065,2065-0,0
2065,2065-1,0
2066,2066-0,0
2067,2067-0,1
2068,2068-0,0
2068,2068-1,0
2068,2068-2,0
2068,2068-3,0
2069,2069-0,0
2069,2069-1,0
2069,2069-2,0
2069,2069-3,0
2069,2069-4,0
2069,2069-5,0
2069,2069-6,0
2069,2069-7,0
2069,2069-8,0
2069,2069-9,0
2069,2069-10,0
2069,2069-11,1
2069,2069-12,0
2069,2069-13,0
2069,2069-14,0
2069,2069-15,0
2069,2069-16,0
2069,2069-17,0
2069,2069-18,0
2070,2070-0,0
2071,2071-0,0
2072,2072-0,0
2072,2072-1,0
2072,2072-2,0
2072,2072-3,0
2073,2073-0,0
2073,2073-1,0
2073,2073-2,0
2073,2073-3,0
2073,2073-4,0
2073,2073-5,0
2073,2073-6,1
2073,2073-7,0
2073,2073-8,0
2073,2073-9,0
2073,2073-10,0
2073,2073-11,0
2073,2073-12,0
2074,2074-0,0
2074,2074-1,0
2074,2074-2,0
2075,2075-0,0
2076,2076-0,0
2076,2076-1,1
2076,2076-2,0
2077,2077-0,0
2077,2077-1,1
2077,2077-2,0
2077,2077-3,0
2077,2077-4,0
2077,2077-5,0
2077,2077-6,0
2078,2078-0,0
2078,2078-1,0
2079,2079-0,0
2079,2079-1,0
2079,2079-2,1
2079,2079-3,0
2079,2079-4,0
2080,2080-0,0
2080,2080-1,0
2080,2080-2,0
2080,2080-3,0
2081,2081-0,0
2081,2081-1,0
2082,2082-0,1
2082,2082-1,0
2083,2083-0,0
2083,2083-1,1
2083,2083-2,0
2083,2083-3,0
2084,2084-0,0
2084,2084-1,0
2084,2084-2,0
2085,2085-0,0
2085,2085-1,1
2085,2085-2,0
2085,2085-3,0
2085,2085-4,0
2085,2085-5,0
2086,2086-0,0
2086,2086-1,0
2086,2086-2,0
2086,2086-3,1
2086,2086-4,0
2086,2086-5,0
2087,2087-0,0
2088,2088-0,0
2089,2089-0,0
2089,2089-1,1
2089,2089-2,0
2090,2090-0,0
2090,2090-1,1
2090,2090-2,0
2091,2091-0,1
2091,2091-1,0
2091,2091-2,0
2092,2092-0,1
2093,2093-0,1
2093,2093-1,0
2094,2094-0,0
2094,2094-1,0
2094,2094-2,1
2094,2094-3,0
2094,2094-4,0
2095,2095-0,0
2095,2095-1,0
2095,2095-2,1
2095,2095-3,0
2096,2096-0,0
2097,2097-0,0
2097,2097-1,1
2097,2097-2,0
2098,2098-0,0
2098,2098-1,0
2098,2098-2,0
2098,2098-3,0
2099,2099-0,0
2100,2100-0,0
2101,2101-0,0
2101,2101-1,0
2101,2101-2,0
2101,2101-3,1
2101,2101-4,0
2101,2101-5,0
2102,2102-0,0
2102,2102-1,0
2103,2103-0,1
2103,2103-1,0
2104,2104-0,1
2104,2104-1,0
2105,2105-0,0
2105,2105-1,0
2105,2105-2,0
2105,2105-3,0
2105,2105-4,0
2105,2105-5,0
2105,2105-6,0
2105,2105-7,0
2105,2105-8,0
2105,2105-9,0
2105,2105-10,0
2105,2105-11,0
2106,2106-0,0
2106,2106-1,0
2106,2106-2,0
2107,2107-0,0
2107,2107-1,0
2107,2107-2,0
2107,2107-3,0
2108,2108-0,0
2108,2108-1,1
2108,2108-2,0
2109,2109-0,0
2110,2110-0,0
2110,2110-1,0
2110,2110-2,0
2111,2111-0,0
2111,2111-1,0
2111,2111-2,0
2111,2111-3,0
2111,2111-4,0
2112,2112-0,1
2112,2112-1,0
2112,2112-2,0
2112,2112-3,0
2113,2113-0,1
2113,2113-1,0
2113,2113-2,0
2114,2114-0,1
2114,2114-1,0
2115,2115-0,0
2115,2115-1,0
2116,2116-0,0
2116,2116-1,0
2116,2116-2,1
2116,2116-3,0
2116,2116-4,0
2116,2116-5,0
2116,2116-6,0
2116,2116-7,0
2117,2117-0,0
2117,2117-1,0
2117,2117-2,0
2118,2118-0,1
2119,2119-0,1
2119,2119-1,0
2120,2120-0,0
2121,2121-0,0
2121,2121-1,0
2121,2121-2,1
2121,2121-3,0
2121,2121-4,0
2121,2121-5,0
2121,2121-6,0
2122,2122-0,0
2122,2122-1,0
2123,2123-0,0
2124,2124-0,0
2124,2124-1,1
2125,2125-0,0
2126,2126-0,0
2126,2126-1,0
2127,2127-0,0
2127,2127-1,0
2127,2127-2,1
2127,2127-3,0
2128,2128-0,0
2129,2129-0,0
2129,2129-1,0
2129,2129-2,0
2129,2129-3,0
2129,2129-4,0
2129,2129-5,0
2129,2129-6,0
2129,2129-7,0
2129,2129-8,0
2129,2129-9,0
2129,2129-10,0
2129,2129-11,0
2129,2129-12,0
2130,2130-0,0
2130,2130-1,1
2131,2131-0,0
2131,2131-1,0
2132,2132-0,0
2132,2132-1,0
2133,2133-0,0
2133,2133-1,1
2134,2134-0,0
2134,2134-1,0
2135,2135-0,1
2135,2135-1,0
2136,2136-0,0
2136,2136-1,0
2136,2136-2,0
2136,2136-3,0
2136,2136-4,0
2136,2136-5,0
2136,2136-6,0
2137,2137-0,0
2138,2138-0,0
2138,2138-1,1
2138,2138-2,0
2139,2139-0,1
2140,2140-0,0
2140,2140-1,0
2140,2140-2,0
2140,2140-3,0
2141,2141-0,0
2141,2141-1,0
2141,2141-2,0
2141,2141-3,1
2141,2141-4,0
2142,2142-0,0
2142,2142-1,0
2142,2142-2,0
2142,2142-3,0
2143,2143-0,0
2144,2144-0,0
2145,2145-0,0
2145,2145-1,0
2146,2146-0,0
2146,2146-1,0
2146,2146-2,0
2146,2146-3,0
2147,2147-0,1
2147,2147-1,0
2148,2148-0,0
2148,2148-1,0
2149,2149-0,0
2150,2150-0,1
2150,2150-1,0
2151,2151-0,1
2151,2151-1,0
2152,2152-0,1
2152,2152-1,0
2153,2153-0,0
2154,2154-0,0
2154,2154-1,0
2154,2154-2,0
2154,2154-3,0
2155,2155-0,0
2155,2155-1,0
2155,2155-2,0
2155,2155-3,1
2155,2155-4,0
2155,2155-5,0
2155,2155-6,0
2155,2155-7,0
2155,2155-8,0
2155,2155-9,0
2155,2155-10,0
2155,2155-11,0
2155,2155-12,0
2156,2156-0,0
2156,2156-1,0
2156,2156-2,0
2157,2157-0,0
2157,2157-1,0
2157,2157-2,0
2158,2158-0,0
2159,2159-0,0
2159,2159-1,0
2159,2159-2,0
2159,2159-3,0
2159,2159-4,0
2160,2160-0,0
2160,2160-1,0
2160,2160-2,0
2161,2161-0,0
2162,2162-0,1
2162,2162-1,0
2162,2162-2,0
2163,2163-0,0
2164,2164-0,1
2164,2164-1,0
2165,2165-0,0
2166,2166-0,0
2166,2166-1,0
2167,2167-0,0
2167,2167-1,0
2168,2168-0,1
2168,2168-1,0
2168,2168-2,0
2168,2168-3,0
2168,2168-4,0
2168,2168-5,0
2169,2169-0,0
2169,2169-1,0
2169,2169-2,0
2169,2169-3,0
2169,2169-4,1
2169,2169-5,0
2170,2170-0,0
2171,2171-0,0
2171,2171-1,0
2171,2171-2,1
2172,2172-0,1
2172,2172-1,0
2172,2172-2,0
2173,2173-0,0
2173,2173-1,1
2174,2174-0,1
2174,2174-1,0
2174,2174-2,0
2174,2174-3,0
2174,2174-4,0
2175,2175-0,0
2175,2175-1,0
2176,2176-0,0
2176,2176-1,1
2176,2176-2,0
2176,2176-3,0
2176,2176-4,0
2177,2177-0,0
2177,2177-1,1
2177,2177-2,0
2177,2177-3,0
2178,2178-0,0
2179,2179-0,0
2180,2180-0,0
2180,2180-1,0
2181,2181-0,1
2182,2182-0,0
2182,2182-1,0
2182,2182-2,1
2182,2182-3,0
2183,2183-0,1
2184,2184-0,0
2184,2184-1,1
2184,2184-2,0
2185,2185-0,0
2185,2185-1,0
2186,2186-0,1
2186,2186-1,0
2187,2187-0,0
2187,2187-1,1
2188,2188-0,1
2189,2189-0,0
2189,2189-1,0
2189,2189-2,1
2189,2189-3,0
2190,2190-0,0
2191,2191-0,0
2191,2191-1,0
2192,2192-0,0
2192,2192-1,0
2193,2193-0,0
2193,2193-1,0
2193,2193-2,0
2193,2193-3,0
2193,2193-4,0
2193,2193-5,0
2193,2193-6,0
2193,2193-7,0
2193,2193-8,0
2193,2193-9,0
2193,2193-10,0
2193,2193-11,0
2193,2193-12,0
2193,2193-13,1
2193,2193-14,0
2193,2193-15,0
2194,2194-0,0
2195,2195-0,0
2195,2195-1,0
2195,2195-2,1
2196,2196-0,0
2196,2196-1,0
2196,2196-2,0
2196,2196-3,0
2196,2196-4,0
2196,2196-5,0
2196,2196-6,0
2196,2196-7,0
2197,2197-0,0
2197,2197-1,0
2197,2197-2,0
2197,2197-3,0
2197,2197-4,1
2197,2197-5,0
2197,2197-6,0
2197,2197-7,0
2197,2197-8,0
2197,2197-9,0
2197,2197-10,0
2197,2197-11,0
2197,2197-12,0
2198,2198-0,0
2198,2198-1,1
2198,2198-2,0
2199,2199-0,0
2199,2199-1,0
2199,2199-2,0
2199,2199-3,0
2199,2199-4,0
2199,2199-5,0
2199,2199-6,1
